code,state_code,full_code,name,chamber,type,level,open_states_name
108,25,25108-lower,7th Hampden,lower,StateDistrict,state,Seventh Hampden
124,25,25124-lower,7th Middlesex,lower,StateDistrict,state,Seventh Middlesex
164,25,25164-lower,8th Norfolk,lower,StateDistrict,state,Eighth Norfolk
191,25,25191-lower,8th Suffolk,lower,StateDistrict,state,Eighth Suffolk
127,25,25127-lower,10th Middlesex,lower,StateDistrict,state,Tenth Middlesex
181,25,25181-lower,10th Plymouth,lower,StateDistrict,state,Tenth Plymouth
128,25,25128-lower,11th Middlesex,lower,StateDistrict,state,Eleventh Middlesex
213,25,25213-lower,11th Worcester,lower,StateDistrict,state,Eleventh Worcester
129,25,25129-lower,12th Middlesex,lower,StateDistrict,state,Twelfth Middlesex
196,25,25196-lower,13th Suffolk,lower,StateDistrict,state,Thirteenth Suffolk
215,25,25215-lower,13th Worcester,lower,StateDistrict,state,Thirteenth Worcester
197,25,25197-lower,14th Suffolk,lower,StateDistrict,state,Fourteenth Suffolk
198,25,25198-lower,15th Suffolk,lower,StateDistrict,state,Fifteenth Suffolk
134,25,25134-lower,17th Middlesex,lower,StateDistrict,state,Seventeenth Middlesex
200,25,25200-lower,17th Suffolk,lower,StateDistrict,state,Seventeenth Suffolk
155,25,25155-lower,18th Worcester,lower,StateDistrict,state,Eighteenth Worcester
102,25,25102-lower,1st Hampden,lower,StateDistrict,state,First Hampden
203,25,25203-lower,1st Worcester,lower,StateDistrict,state,First Worcester
142,25,25142-lower,25th Middlesex,lower,StateDistrict,state,Twenty-Fifth Middlesex
146,25,25146-lower,29th Middlesex,lower,StateDistrict,state,Twenty-Ninth Middlesex
061,25,25061-lower,2nd Barnstable,lower,StateDistrict,state,Second Barnstable
101,25,25101-lower,2nd Franklin,lower,StateDistrict,state,Second Franklin
185,25,25185-lower,2nd Suffolk,lower,StateDistrict,state,Second Suffolk
204,25,25204-lower,2nd Worcester,lower,StateDistrict,state,Second Worcester
151,25,25151-lower,34th Middlesex,lower,StateDistrict,state,Thirty-Fourth Middlesex
154,25,25154-lower,37th Middlesex,lower,StateDistrict,state,Thirty-Seventh Middlesex
174,25,25174-lower,3rd Plymouth,lower,StateDistrict,state,Third Plymouth
068,25,25068-lower,4th Berkshire,lower,StateDistrict,state,Fourth Berkshire
086,25,25086-lower,4th Essex,lower,StateDistrict,state,Fourth Essex
206,25,25206-lower,4th Worcester,lower,StateDistrict,state,Fourth Worcester
207,25,25207-lower,5th Worcester,lower,StateDistrict,state,Fifth Worcester
088,25,25088-lower,6th Essex,lower,StateDistrict,state,Sixth Essex
123,25,25123-lower,6th Middlesex,lower,StateDistrict,state,Sixth Middlesex
089,25,25089-lower,7th Essex,lower,StateDistrict,state,Seventh Essex
209,25,25209-lower,7th Worcester,lower,StateDistrict,state,Seventh Worcester
076,25,25076-lower,8th Bristol,lower,StateDistrict,state,Eighth Bristol
179,25,25179-lower,8th Plymouth,lower,StateDistrict,state,Eighth Plymouth
192,25,25192-lower,9th Suffolk,lower,StateDistrict,state,Ninth Suffolk
064,25,25064-lower,"Barnstable, Dukes & Nantucket",lower,StateDistrict,state,"Barnstable, Dukes and Nantucket"
